290,"""Plank walk-out""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
291,"""FYR V-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
292,"""Long sit-up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
293,"""FYR Breakdancer""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
294,"""Seated leg lift""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
295,"""Gorilla burpee""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
296,"""Knee-in to V-out""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
297,"""Bear crawl push-up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
298,"""FYR Front Step""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
299,"""Plank reach""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
300,"""Eiffel Tower leg raise""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
301,"""Straight-arm plank""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
302,"""Plank up-down""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
303,"""Frog kick""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
304,"""FYR Knees to Chest""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
305,"""Front kick-through""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
306,"""FYR Sit-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
307,"""FYR Leg Lift""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
308,"""TBS Toes-to-bar""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
309,"""FYR Mountain Climber""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
310,"""Roman Chair Side Ups""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
311,"""Push-Up Roll Out - Gethin Variation""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
312,"""Cross-Body Crunch - Gethin Variation""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
313,"""Decline leg lift with twist""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
314,"""Hanging Leg Raise - Variation Gethin""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
315,"""Butterfly crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
316,"""Cross-body mountain climber""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
317,"""Flat Bench Lying Leg Raise - Gethin Variation""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
318,"""Lying leg lift""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
319,"""Hanging alternating single-leg raise""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
320,"""Plank Walk""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
321,"""Sit-Up - Gethin Variation""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
322,"""Plank Push-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
323,"""Decline crunch-""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
324,"""Alternating lying leg raise""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
325,"""Decline leg lift""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
326,"""Crunch - Gethin Variation""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
327,"""Plank - Gethin Variation""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
328,"""Barbell floor wiper""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
329,"""Prison Push-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
330,"""McGill Modified Curl-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
331,"""Cross-body toe-touch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
332,"""Toy soldier""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
333,"""Natural Glute Ham Raise with Stability Ball""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
334,"""Lateral ape""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
335,"""Hollow-body knee tuck""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
336,"""HM Air Jumping Rope""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
337,"""HM Alternating Lunge Reach""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
338,"""HM Alternating Side Plank Reach""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
339,"""HM Superman Plank""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
340,"""HM Table Pose""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
341,"""HM Toe Touch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
342,"""HM Right Side Bird-Dog""","""Stretching""","""Abdominals""","""Body Only""","""Intermediate"""
343,"""HM Right Side Crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
344,"""HM Bicycle""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
345,"""HM Bird-Dog Plank""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
346,"""HM Boat Pose""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
347,"""HM Bottoms Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
348,"""HM Bridge""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
349,"""HM Running Man Crunch""","""Cardio""","""Abdominals""","""Body Only""","""Intermediate"""
350,"""HM Seated Twist""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
351,"""HM Side-Bend Pose""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
352,"""HM Side-Plank Arm Wrap""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
353,"""HM Side-Plank with Hip Touch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
354,"""HM Side-Plank with Kick""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
355,"""HM Side V-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
356,"""HM Crab Crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
357,"""HM Cross-Over Crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
358,"""HM Crunch Pulse""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
359,"""HM Dead Bug""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
360,"""HM Single-Leg Inchworm""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
361,"""HM Floor Jack""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
362,"""HM Floor Wiper""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
363,"""HM Floor Kick""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
364,"""HM Sit-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
365,"""HM Slow Mountain Climber""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
366,"""HM Slow Sit-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
367,"""HM Half-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
368,"""HM Hollow-Body Pulse""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
369,"""HM Hollow Hold""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
370,"""HM Inchworm""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
371,"""HM Right Side Hollow Hold with Pulse""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
372,"""HM Reverse Crunch with Frisbee""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
373,"""HM Left Side Bird-Dog""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
374,"""HM Left Side Crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
375,"""HM Left Side Hollow Hold With Pulse""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
376,"""HM Reverse Crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
377,"""HM Low Lunge With External Twist And Arm Reach""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
378,"""HM Mountain Climber""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
379,"""HM Prison Sit-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
380,"""HM Plank Alternating Hip-Dip""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
381,"""HM Tuck-Up Get-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
382,"""HM Flutter Kick""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
383,"""HM Plank""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
384,"""McGill Pull-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
385,"""AM Leg Lift""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
386,"""AM Decline Abs""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
387,"""Hanging crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
388,"""Tyler Holt Hanging Toes-To-Bar""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
389,"""Side plank""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
390,"""Bird dog-""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
391,"""Single-leg curl up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
392,"""Single-kettlebell windmill""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
393,"""UNS Foam Roll Thigh""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
394,"""UNS Inverted row""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
395,"""UNS T-spine rotation with reach""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
396,"""UNS Quadruped thoracic rotation""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
397,"""UNS Pec stretch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
398,"""UNS Lat stretch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
399,"""UNS Foam Roll""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
400,"""UNS Foam Roll Lats""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
401,"""UNS Rocking Adductor Stretch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
402,"""UNS Bird Dog""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
403,"""UNS Jumping Jack""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
404,"""Ab wheel roll-out""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
405,"""Bench mountain climber""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
406,"""Feet-elevated bench side plank""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
407,"""Cross-body sit-up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
408,"""Decline kayak""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
409,"""30 Decline Reverse Crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
410,"""Decline sit-up twist""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
411,"""30 Flat Bench Leg Raise""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
412,"""30 Flutter Kick""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
413,"""Chin-up crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
414,"""30 Gorilla Chin Oblique Crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
415,"""Half Turkish get-up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
416,"""30 Hanging Oblique Crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
417,"""30 Hollow-Body Hold""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
418,"""Parallel bars knee raise""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
419,"""30 Landmine Twist""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
420,"""Parallel bars leg raise""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
421,"""Otis-up-""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
422,"""30 Shoulder Tap""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
423,"""30 Spider Crawl""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
424,"""Spider crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
425,"""Toe-touch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
426,"""30 Hanging Toes-To-Bar""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
427,"""30 V-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
428,"""Cocoon crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
429,"""Bench oblique crunch""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
430,"""Full moon-""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
431,"""Push-up to side plank""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
432,"""Tyler Holt V-Up""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
433,"""Tyler Holt Plank""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
434,"""Tyler Holt Hip-Dip""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
435,"""Suicides""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
436,"""Holman Towel Straight Plank Jack""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
437,"""Holman Towel Hill Climber""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
438,"""Holman Towel Elbow Plank Jack""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
439,"""Holman Towel Elbow Plank Pike""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
440,"""Holman Towel Straight Plank Hand Reach""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
441,"""Holman Towel Wax-On Wax-Off""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
442,"""Holman Towel Wide Hill Climber""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
443,"""Holman Towel Dirty Dog""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
444,"""Holman Straight Plank Shoulder Tap""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
445,"""Holman Killer Abs""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
446,"""Holman Straight Plank Split Jack""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
447,"""Holman Elbow Plank Swim""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
448,"""Holman Elbow Plank Saw""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
449,"""Holman Feet-Elevated Straight Plank Toe-Tap Series""","""Strength""","""Abdominals""","""Body Only""","""Intermediate"""
